file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/DLDHDTList.java,linkedLists.DLDHDTList,iterator/0,false,158,2,1,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,true
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/DLDHDTList.java,linkedLists.DLDHDTList,getNodeBefore/1[interfases.Node<T>],false,82,3,1,0,1,2,1,4,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,11,1,0,false
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/DLDHDTList.java,linkedLists.DLDHDTList,makeEmpty/0,false,129,2,2,0,2,2,2,6,0,1,0,2,0,0,1,1,0,0,0,0,1,0,1,0,0,0,31,1,0,true
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/DLDHDTList.java,linkedLists.DLDHDTList,length/0,false,92,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,true
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/DLDHDTList.java,linkedLists.DLDHDTList,addFirstNode/1[interfases.Node<T>],false,22,3,1,0,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/DLDHDTList.java,linkedLists.DLDHDTList,getLastNode/0,false,70,3,1,0,1,2,1,4,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,11,1,0,false
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/DLDHDTList.java,linkedLists.DLDHDTList,"addNodeBefore/2[interfases.Node<T>,interfases.Node<T>]",false,47,3,4,0,4,1,4,9,0,2,2,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,1,0,false
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/DLDHDTList.java,linkedLists.DLDHDTList,addLastNode/1[interfases.Node<T>],false,26,3,3,0,3,1,3,9,0,2,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,1,0,false
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/DLDHDTList.java,linkedLists.DLDHDTList,destroy/0,false,116,2,2,0,2,2,2,7,0,1,0,2,0,0,1,1,0,0,0,0,2,0,1,0,0,0,45,2,0,true
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/DLDHDTList.java,linkedLists.DLDHDTList,createNewNode/0,false,60,3,1,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/interfases/LinkedList.java,interfases.LinkedList,removeNode/1[interfases.Node<T>],false,81,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,true
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/interfases/LinkedList.java,interfases.LinkedList,getNodeAfter/1[interfases.Node<T>],false,41,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,true
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/interfases/LinkedList.java,interfases.LinkedList,"addNodeBefore/2[interfases.Node<T>,interfases.Node<T>]",false,72,2,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,true
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/interfases/LinkedList.java,interfases.LinkedList,getNodeBefore/1[interfases.Node<T>],false,33,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,true
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/interfases/LinkedList.java,interfases.LinkedList,getFirstNode/0,false,17,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,true
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/interfases/LinkedList.java,interfases.LinkedList,getLastNode/0,false,26,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,true
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/interfases/LinkedList.java,interfases.LinkedList,addLastNode/1[interfases.Node<T>],false,55,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,true
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/interfases/LinkedList.java,interfases.LinkedList,createNewNode/0,false,89,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,true
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/interfases/LinkedList.java,interfases.LinkedList,"addNodeAfter/2[interfases.Node<T>,interfases.Node<T>]",false,62,2,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,true
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/interfases/LinkedList.java,interfases.LinkedList,addFirstNode/1[interfases.Node<T>],false,49,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,true
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/interfases/LinkedList.java,interfases.LinkedList,nodes/0,false,98,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,true
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/interfases/LinkedList.java,interfases.LinkedList,length/0,false,11,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,true
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/SLList.java,linkedLists.SLList$NodesIterator,remove/0,false,241,1,2,0,2,3,2,7,0,0,0,2,0,0,0,1,0,0,1,0,2,0,1,0,0,0,13,1,0,false
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/SLList.java,linkedLists.SLList$NodesIterator,next/0,false,230,3,2,0,2,4,2,8,1,1,0,2,0,0,0,1,0,1,1,0,4,0,1,0,0,0,16,1,0,false
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/SLList.java,linkedLists.SLList$NodesIterator,hasNext/0,false,226,0,0,0,0,2,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/AbstractSLList.java,linkedLists.AbstractSLList$SNode,setElement/1[T],false,37,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/AbstractSLList.java,linkedLists.AbstractSLList$SNode,getNext/0,false,41,2,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/AbstractSLList.java,linkedLists.AbstractSLList$SNode,setNext/1[linkedLists.AbstractSLList.SNode<T>],false,44,2,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/AbstractSLList.java,linkedLists.AbstractSLList$SNode,"SNode/2[T,linkedLists.AbstractSLList.SNode<T>]",true,24,2,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,1,0,false
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/AbstractSLList.java,linkedLists.AbstractSLList$SNode,SNode/0,true,20,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,1,0,false
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/AbstractSLList.java,linkedLists.AbstractSLList$SNode,SNode/1[T],true,28,1,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,1,0,false
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/AbstractSLList.java,linkedLists.AbstractSLList$SNode,clean/0,false,47,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,1,0,false
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/AbstractSLList.java,linkedLists.AbstractSLList$SNode,getElement/0,false,33,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/DLDHDTList.java,linkedLists.DLDHDTList$NodesIterator,remove/0,false,224,1,2,0,2,3,2,7,0,0,0,2,0,0,0,1,0,0,1,0,2,0,1,0,0,0,13,1,0,true
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/DLDHDTList.java,linkedLists.DLDHDTList$NodesIterator,next/0,false,210,3,2,0,2,4,2,8,1,1,0,2,0,0,0,1,0,1,1,0,4,0,1,0,0,0,15,1,0,false
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/DLDHDTList.java,linkedLists.DLDHDTList$NodesIterator,hasNext/0,false,206,0,0,0,0,2,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,false
