file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/home/x1/Desktop/ass/ass16/design-patterns-master/src/behavioral/stratergy/QuackBehavior.java,behavioral.stratergy.QuackBehavior,quack/0,false,5,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/structural/adapter/OldWebInterface.java,structural.adapter.OldWebInterface,find/0,false,5,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/structural/adapter/OldWebInterface.java,structural.adapter.OldWebInterface,click/0,false,7,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/behavioral/observer/Item.java,behavioral.observer.Item,setPrice/1[int],false,21,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/behavioral/observer/Item.java,behavioral.observer.Item,getPrice/0,false,13,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/behavioral/observer/Item.java,behavioral.observer.Item,setName/1[java.lang.String],false,25,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/behavioral/observer/Item.java,behavioral.observer.Item,"Item/2[int,java.lang.String]",true,8,0,1,1,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/behavioral/observer/Item.java,behavioral.observer.Item,getName/0,false,17,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/behavioral/stratergy/MountainDuck.java,behavioral.stratergy.MountainDuck,type/0,false,10,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/behavioral/stratergy/MountainDuck.java,behavioral.stratergy.MountainDuck,"MountainDuck/2[behavioral.stratergy.QuackBehavior,behavioral.stratergy.FlyBehaviour]",true,5,2,1,1,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/behavioral/stratergy/CannotFlyBehaviour.java,behavioral.stratergy.CannotFlyBehaviour,fly/0,false,5,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/structural/adapter/OldWebInterfaceImpl.java,structural.adapter.OldWebInterfaceImpl,click/0,false,11,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/structural/adapter/OldWebInterfaceImpl.java,structural.adapter.OldWebInterfaceImpl,find/0,false,6,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/behavioral/visitor/ClockStationaryItem.java,behavioral.visitor.ClockStationaryItem,ClockStationaryItem/1[behavioral.visitor.ClockStationaryItem.ClockBuilder],true,14,1,1,1,0,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/behavioral/visitor/ClockStationaryItem.java,behavioral.visitor.ClockStationaryItem,accept/1[behavioral.visitor.ShoppingCartVisitor],false,22,1,1,0,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/behavioral/visitor/ClockStationaryItem.java,behavioral.visitor.ClockStationaryItem,getWarrantyInMonths/0,false,42,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/behavioral/visitor/ClockStationaryItem.java,behavioral.visitor.ClockStationaryItem,getDateOfArrival/0,false,37,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/behavioral/visitor/ClockStationaryItem.java,behavioral.visitor.ClockStationaryItem,getTypeOfItem/0,false,32,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/behavioral/visitor/ClockStationaryItem.java,behavioral.visitor.ClockStationaryItem,getPrice/0,false,27,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/structural/proxy/DatabaseExecutorMain.java,structural.proxy.DatabaseExecutorMain,main/1[java.lang.String[]],false,4,2,3,0,3,1,2,8,0,1,1,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,7,9,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/structural/adapter/WebInterface.java,structural.adapter.WebInterface,get/0,false,5,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/structural/adapter/WebInterface.java,structural.adapter.WebInterface,select/0,false,7,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/behavioral/template/NonGamingDesktopAssemble.java,behavioral.template.NonGamingDesktopAssemble,addMonitor/0,false,10,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/behavioral/template/NonGamingDesktopAssemble.java,behavioral.template.NonGamingDesktopAssemble,addCPU/0,false,25,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/behavioral/template/NonGamingDesktopAssemble.java,behavioral.template.NonGamingDesktopAssemble,addKeyboard/0,false,15,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/behavioral/template/NonGamingDesktopAssemble.java,behavioral.template.NonGamingDesktopAssemble,addMouse/0,false,20,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/behavioral/template/NonGamingDesktopAssemble.java,behavioral.template.NonGamingDesktopAssemble,NonGamingDesktopAssemble/0,true,5,0,1,1,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/behavioral/observer/ObserverContract.java,behavioral.observer.ObserverContract,update/1[behavioral.observer.Item],false,4,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/behavioral/observer/ObserverContract.java,behavioral.observer.ObserverContract,getItem/0,false,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,false
